n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,net_pnl,sortino_ratio,max_daily_drawdown,worst_losing_days_streak,worst_losing_trades_streak,avg_trades_per_day,max_trades_per_day,expectancy_per_trade,expectancy_per_day,pct_green_days,avg_gain_loss_ratio,hit_rate,avg_time_in_position_min,rolling_20d_sharpe_median,rolling_20d_expectancy_median,days_to_target_pct,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,empirical_prob_red_streak_ge_threshold,profit_to_drawdown_ratio
20729,0.15466255005065369,98.02510917030568,-19.40941075514874,-19.40941075514874,-1.2064257803077814,0.9262902087235633,-25008.0,-25495.5,1.01982,-0.8994759026914967,57,6.738627602158828,57,2132,-302.5,-1380.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20729,0.7183743560389239,0.7183743560389239,0.0,0.0,0.0,6.738627602158828,2132,daily_pnl_over_static_capital,1747,667606,-25008.0,-0.7457028693302986,-1507.0,10,57,11.865483686319404,53,-1.2064257803077814,-14.314825414997138,0.3331425300515169,5.050390782435398,0.15466255005065369,23.152153987167736,-1.5340104423242087,0.0,,0.0028620492272467086,0.9885518030910132,0.2537764350453172,-0.98087897864329
